Subject,Seed,Chain,Iter,dots,x,y
A3FRJKOYCI9Q53,1,2,16,1,122,-184
A3FRJKOYCI9Q53,1,2,16,2,129,-165
A3FRJKOYCI9Q53,1,2,16,3,137,-123
A3FRJKOYCI9Q53,1,2,16,4,130,-145
A3FRJKOYCI9Q53,1,2,16,5,140,-113
A3FRJKOYCI9Q53,1,2,16,6,136,-94
A3FRJKOYCI9Q53,1,2,16,7,142,-75
A3FRJKOYCI9Q53,1,2,16,8,83,-184
A3FRJKOYCI9Q53,1,2,16,9,84,-154
A3FRJKOYCI9Q53,1,2,16,10,104,-138
A3FRJKOYCI9Q53,1,2,16,11,168,-109
A3FRJKOYCI9Q53,1,2,16,12,170,-144
A3FRJKOYCI9Q53,1,2,16,13,190,-101
A3FRJKOYCI9Q53,1,2,16,14,150,-58
A3FRJKOYCI9Q53,1,2,16,15,158,-39
A1QTWNUZFPK0YJ,1,2,17,1,147,-146
A1QTWNUZFPK0YJ,1,2,17,2,154,-120
A1QTWNUZFPK0YJ,1,2,17,3,164,-75
A1QTWNUZFPK0YJ,1,2,17,4,172,-34
A1QTWNUZFPK0YJ,1,2,17,5,169,-58
A1QTWNUZFPK0YJ,1,2,17,6,176,-18
A1QTWNUZFPK0YJ,1,2,17,7,217,-67
A1QTWNUZFPK0YJ,1,2,17,8,189,-115
A1QTWNUZFPK0YJ,1,2,17,9,177,-98
A1QTWNUZFPK0YJ,1,2,17,10,133,-111
A1QTWNUZFPK0YJ,1,2,17,11,161,-101
A1QTWNUZFPK0YJ,1,2,17,12,108,-125
A1QTWNUZFPK0YJ,1,2,17,13,81,-144
A1QTWNUZFPK0YJ,1,2,17,14,194,-86
A1QTWNUZFPK0YJ,1,2,17,15,136,-171
A1U0N1XVYTENDV,1,2,18,1,167,-147
A1U0N1XVYTENDV,1,2,18,2,168,-129
A1U0N1XVYTENDV,1,2,18,3,174,-103
A1U0N1XVYTENDV,1,2,18,4,177,-84
A1U0N1XVYTENDV,1,2,18,5,186,-64
A1U0N1XVYTENDV,1,2,18,6,183,-44
A1U0N1XVYTENDV,1,2,18,7,191,-26
A1U0N1XVYTENDV,1,2,18,8,191,-14
A1U0N1XVYTENDV,1,2,18,9,130,-127
A1U0N1XVYTENDV,1,2,18,10,141,-117
A1U0N1XVYTENDV,1,2,18,11,156,-111
A1U0N1XVYTENDV,1,2,18,12,191,-93
A1U0N1XVYTENDV,1,2,18,13,202,-87
A1U0N1XVYTENDV,1,2,18,14,220,-75
A1U0N1XVYTENDV,1,2,18,15,222,-58
ABQQXY1B5B840,1,2,19,1,149,-172
ABQQXY1B5B840,1,2,19,2,160,-157
ABQQXY1B5B840,1,2,19,3,113,-147
ABQQXY1B5B840,1,2,19,4,126,-139
ABQQXY1B5B840,1,2,19,5,145,-139
ABQQXY1B5B840,1,2,19,6,162,-133
ABQQXY1B5B840,1,2,19,7,166,-114
ABQQXY1B5B840,1,2,19,8,181,-119
ABQQXY1B5B840,1,2,19,9,193,-111
ABQQXY1B5B840,1,2,19,10,206,-96
ABQQXY1B5B840,1,2,19,11,210,-78
ABQQXY1B5B840,1,2,19,12,168,-97
ABQQXY1B5B840,1,2,19,13,172,-80
ABQQXY1B5B840,1,2,19,14,174,-66
ABQQXY1B5B840,1,2,19,15,178,-47
A3UK00VV8YN2HN,1,2,20,1,105,-201
A3UK00VV8YN2HN,1,2,20,2,118,-188
A3UK00VV8YN2HN,1,2,20,3,134,-171
A3UK00VV8YN2HN,1,2,20,4,151,-172
A3UK00VV8YN2HN,1,2,20,5,154,-154
A3UK00VV8YN2HN,1,2,20,6,163,-144
A3UK00VV8YN2HN,1,2,20,7,175,-134
A3UK00VV8YN2HN,1,2,20,8,57,-172
A3UK00VV8YN2HN,1,2,20,9,76,-166
A3UK00VV8YN2HN,1,2,20,10,98,-165
A3UK00VV8YN2HN,1,2,20,11,116,-166
A3UK00VV8YN2HN,1,2,20,12,168,-175
A3UK00VV8YN2HN,1,2,20,13,180,-172
A3UK00VV8YN2HN,1,2,20,14,193,-168
A3UK00VV8YN2HN,1,2,20,15,99,-215
base1_3,1,3,1,1,145.79,-118.67
base1_3,1,3,1,2,246.67,-74.46
base1_3,1,3,1,3,144.74,88.74
base1_3,1,3,1,4,6.63,-176.16
base1_3,1,3,1,5,193.69,1.94
base1_3,1,3,1,6,43.64,54.99
base1_3,1,3,1,7,15.8,52.81
base1_3,1,3,1,8,-29.44,-191.71
base1_3,1,3,1,9,87.9,143.12
base1_3,1,3,1,10,15.03,-153.45
base1_3,1,3,1,11,134.67,176.86
base1_3,1,3,1,12,4.06,-59.92
base1_3,1,3,1,13,59.24,147.96
base1_3,1,3,1,14,200.41,91.91
base1_3,1,3,1,15,-0.47,1.21
A39O1EXOXLUGFC,1,3,2,1,51,-160
A39O1EXOXLUGFC,1,3,2,2,80,-151
A39O1EXOXLUGFC,1,3,2,3,91,-127
A39O1EXOXLUGFC,1,3,2,4,191,-112
A39O1EXOXLUGFC,1,3,2,5,108,-74
A39O1EXOXLUGFC,1,3,2,6,105,-20
A39O1EXOXLUGFC,1,3,2,7,189,-64
A39O1EXOXLUGFC,1,3,2,8,143,15
A39O1EXOXLUGFC,1,3,2,9,95,47
A39O1EXOXLUGFC,1,3,2,10,88,73
A39O1EXOXLUGFC,1,3,2,11,135,105
A39O1EXOXLUGFC,1,3,2,12,116,100
A39O1EXOXLUGFC,1,3,2,13,115,137
A39O1EXOXLUGFC,1,3,2,14,86,154
A39O1EXOXLUGFC,1,3,2,15,165,-29
A1SRPH3BGCHUOA,1,3,3,1,51,-156
A1SRPH3BGCHUOA,1,3,3,2,74,-131
A1SRPH3BGCHUOA,1,3,3,3,84,-108
A1SRPH3BGCHUOA,1,3,3,4,90,-86
A1SRPH3BGCHUOA,1,3,3,5,89,-55
A1SRPH3BGCHUOA,1,3,3,6,76,-15
A1SRPH3BGCHUOA,1,3,3,7,54,34
A1SRPH3BGCHUOA,1,3,3,8,69,94
A1SRPH3BGCHUOA,1,3,3,9,91,67
A1SRPH3BGCHUOA,1,3,3,10,111,36
A1SRPH3BGCHUOA,1,3,3,11,131,44
A1SRPH3BGCHUOA,1,3,3,12,136,-16
A1SRPH3BGCHUOA,1,3,3,13,143,-57
A1SRPH3BGCHUOA,1,3,3,14,143,-92
A1SRPH3BGCHUOA,1,3,3,15,131,-133
AK0S8EQHPETZQ,1,3,4,1,52,-157
AK0S8EQHPETZQ,1,3,4,2,78,-130
AK0S8EQHPETZQ,1,3,4,3,95,-96
AK0S8EQHPETZQ,1,3,4,4,96,-63
AK0S8EQHPETZQ,1,3,4,5,88,-25
AK0S8EQHPETZQ,1,3,4,6,64,26
AK0S8EQHPETZQ,1,3,4,7,27,69
AK0S8EQHPETZQ,1,3,4,8,40,132
AK0S8EQHPETZQ,1,3,4,9,66,89
AK0S8EQHPETZQ,1,3,4,10,99,47
AK0S8EQHPETZQ,1,3,4,11,145,57
AK0S8EQHPETZQ,1,3,4,12,131,-19
AK0S8EQHPETZQ,1,3,4,13,144,-66
AK0S8EQHPETZQ,1,3,4,14,142,-127
AK0S8EQHPETZQ,1,3,4,15,119,-177
A2HQAVZDWZD36X,1,3,5,1,120,-120
A2HQAVZDWZD36X,1,3,5,2,179,-147
A2HQAVZDWZD36X,1,3,5,3,139,-84
A2HQAVZDWZD36X,1,3,5,4,200,-101
A2HQAVZDWZD36X,1,3,5,5,157,-37
A2HQAVZDWZD36X,1,3,5,6,213,-63
A2HQAVZDWZD36X,1,3,5,7,228,-23
A2HQAVZDWZD36X,1,3,5,8,232,19
A2HQAVZDWZD36X,1,3,5,9,167,-1
A2HQAVZDWZD36X,1,3,5,10,235,62
A2HQAVZDWZD36X,1,3,5,11,148,52
A2HQAVZDWZD36X,1,3,5,12,187,106
A2HQAVZDWZD36X,1,3,5,13,140,87
A2HQAVZDWZD36X,1,3,5,14,167,146
A2HQAVZDWZD36X,1,3,5,15,108,119
A19QSQR0AFUNNC,1,3,6,1,199,137
A19QSQR0AFUNNC,1,3,6,2,217,96
A19QSQR0AFUNNC,1,3,6,3,234,48
A19QSQR0AFUNNC,1,3,6,4,233,13
A19QSQR0AFUNNC,1,3,6,5,247,-10
A19QSQR0AFUNNC,1,3,6,6,229,-51
A19QSQR0AFUNNC,1,3,6,7,207,-114
A19QSQR0AFUNNC,1,3,6,8,185,-139
A19QSQR0AFUNNC,1,3,6,9,148,-94
A19QSQR0AFUNNC,1,3,6,10,162,-64
A19QSQR0AFUNNC,1,3,6,11,177,-27
A19QSQR0AFUNNC,1,3,6,12,183,22
A19QSQR0AFUNNC,1,3,6,13,170,51
A19QSQR0AFUNNC,1,3,6,14,156,76
A19QSQR0AFUNNC,1,3,6,15,145,105
ASRPEZ6XUT13S,1,3,7,1,183,-148
ASRPEZ6XUT13S,1,3,7,2,204,-113
ASRPEZ6XUT13S,1,3,7,3,228,-58
ASRPEZ6XUT13S,1,3,7,4,227,-30
ASRPEZ6XUT13S,1,3,7,5,231,16
ASRPEZ6XUT13S,1,3,7,6,206,56
ASRPEZ6XUT13S,1,3,7,7,185,105
ASRPEZ6XUT13S,1,3,7,8,133,95
ASRPEZ6XUT13S,1,3,7,9,156,51
ASRPEZ6XUT13S,1,3,7,10,171,2
ASRPEZ6XUT13S,1,3,7,11,163,26
ASRPEZ6XUT13S,1,3,7,12,182,-57
ASRPEZ6XUT13S,1,3,7,13,151,-95
ASRPEZ6XUT13S,1,3,7,14,135,-127
ASRPEZ6XUT13S,1,3,7,15,143,69
AU2NVT51E749C,1,3,8,1,141,-123
AU2NVT51E749C,1,3,8,2,153,-101
AU2NVT51E749C,1,3,8,3,163,-75
AU2NVT51E749C,1,3,8,4,169,-53
AU2NVT51E749C,1,3,8,5,180,-24
AU2NVT51E749C,1,3,8,6,183,-1
AU2NVT51E749C,1,3,8,7,168,21
AU2NVT51E749C,1,3,8,8,212,30
AU2NVT51E749C,1,3,8,9,231,5
AU2NVT51E749C,1,3,8,10,226,-44
AU2NVT51E749C,1,3,8,11,230,-73
AU2NVT51E749C,1,3,8,12,217,-103
AU2NVT51E749C,1,3,8,13,207,-135
AU2NVT51E749C,1,3,8,14,188,-156
AU2NVT51E749C,1,3,8,15,223,-22
A1I6WPLSYS2NPW,1,3,9,1,146.59,-144.99
A1I6WPLSYS2NPW,1,3,9,2,156.59,-118.99
A1I6WPLSYS2NPW,1,3,9,3,165.59,-93.99
A1I6WPLSYS2NPW,1,3,9,4,171.59,-66.99
A1I6WPLSYS2NPW,1,3,9,5,173.59,-39.99
A1I6WPLSYS2NPW,1,3,9,6,175.59,-10.99
A1I6WPLSYS2NPW,1,3,9,7,176.59,15.01
A1I6WPLSYS2NPW,1,3,9,8,166.59,-174.99
A1I6WPLSYS2NPW,1,3,9,9,176.59,-153.99
A1I6WPLSYS2NPW,1,3,9,10,186.59,-128.99
A1I6WPLSYS2NPW,1,3,9,11,195.59,-100.99
A1I6WPLSYS2NPW,1,3,9,12,203.59,-75.99
A1I6WPLSYS2NPW,1,3,9,13,203.59,-40.99
A1I6WPLSYS2NPW,1,3,9,14,205.59,-23.99
A1I6WPLSYS2NPW,1,3,9,15,213.59,-0.99
A3H0GOR6Q358KE,1,3,10,1,176,-175
A3H0GOR6Q358KE,1,3,10,2,189,-146
A3H0GOR6Q358KE,1,3,10,3,196,-115
A3H0GOR6Q358KE,1,3,10,4,206,-86
A3H0GOR6Q358KE,1,3,10,5,214,-60
A3H0GOR6Q358KE,1,3,10,6,220,-29
A3H0GOR6Q358KE,1,3,10,7,226,-13
A3H0GOR6Q358KE,1,3,10,8,228,18
A3H0GOR6Q358KE,1,3,10,9,156,-142
A3H0GOR6Q358KE,1,3,10,10,165,-117
A3H0GOR6Q358KE,1,3,10,11,174,-86
A3H0GOR6Q358KE,1,3,10,12,178,-59
A3H0GOR6Q358KE,1,3,10,13,183,-31
A3H0GOR6Q358KE,1,3,10,14,180,-5
A3H0GOR6Q358KE,1,3,10,15,189,27
AJ72ZYXVUXCIA,1,3,11,1,188,-163
AJ72ZYXVUXCIA,1,3,11,2,199,-133
AJ72ZYXVUXCIA,1,3,11,3,208,-103
AJ72ZYXVUXCIA,1,3,11,4,217,-74
AJ72ZYXVUXCIA,1,3,11,5,220,-51
AJ72ZYXVUXCIA,1,3,11,6,225,-34
AJ72ZYXVUXCIA,1,3,11,7,223,-18
AJ72ZYXVUXCIA,1,3,11,8,226,2
AJ72ZYXVUXCIA,1,3,11,9,201,-12
AJ72ZYXVUXCIA,1,3,11,10,194,-37
AJ72ZYXVUXCIA,1,3,11,11,189,-60
AJ72ZYXVUXCIA,1,3,11,12,182,-81
AJ72ZYXVUXCIA,1,3,11,13,174,-103
AJ72ZYXVUXCIA,1,3,11,14,167,-126
AJ72ZYXVUXCIA,1,3,11,15,158,-152
A3CQKBZSX25HFY,1,3,12,1,152,-156
A3CQKBZSX25HFY,1,3,12,2,157,-139
A3CQKBZSX25HFY,1,3,12,3,165,-123
A3CQKBZSX25HFY,1,3,12,4,176,-103
A3CQKBZSX25HFY,1,3,12,5,185,-80
A3CQKBZSX25HFY,1,3,12,6,190,-54
A3CQKBZSX25HFY,1,3,12,7,194,-31
A3CQKBZSX25HFY,1,3,12,8,224,-19
A3CQKBZSX25HFY,1,3,12,9,221,-44
A3CQKBZSX25HFY,1,3,12,10,212,-66
A3CQKBZSX25HFY,1,3,12,11,210,-83
A3CQKBZSX25HFY,1,3,12,12,204,-111
A3CQKBZSX25HFY,1,3,12,13,196,-128
A3CQKBZSX25HFY,1,3,12,14,189,-150
A3CQKBZSX25HFY,1,3,12,15,173,-188
A15WQP34A9MNG0,1,3,13,1,155,-161
A15WQP34A9MNG0,1,3,13,2,163,-148
A15WQP34A9MNG0,1,3,13,3,171,-132
A15WQP34A9MNG0,1,3,13,4,179,-116
A15WQP34A9MNG0,1,3,13,5,188,-98
A15WQP34A9MNG0,1,3,13,6,192,-82
A15WQP34A9MNG0,1,3,13,7,202,-66
A15WQP34A9MNG0,1,3,13,8,157,-182
A15WQP34A9MNG0,1,3,13,9,168,-169
A15WQP34A9MNG0,1,3,13,10,180,-155
A15WQP34A9MNG0,1,3,13,11,191,-137
A15WQP34A9MNG0,1,3,13,12,197,-122
A15WQP34A9MNG0,1,3,13,13,206,-109
A15WQP34A9MNG0,1,3,13,14,206,-87
A15WQP34A9MNG0,1,3,13,15,216,-70
AM6AXVQRB7521,1,3,14,1,196,-67
AM6AXVQRB7521,1,3,14,2,213,-68
AM6AXVQRB7521,1,3,14,3,190,-85
AM6AXVQRB7521,1,3,14,4,207,-89
AM6AXVQRB7521,1,3,14,5,181,-103
AM6AXVQRB7521,1,3,14,6,201,-107
AM6AXVQRB7521,1,3,14,7,174,-122
AM6AXVQRB7521,1,3,14,8,194,-128
AM6AXVQRB7521,1,3,14,9,165,-138
AM6AXVQRB7521,1,3,14,10,185,-143
AM6AXVQRB7521,1,3,14,11,153,-158
AM6AXVQRB7521,1,3,14,12,174,-161
AM6AXVQRB7521,1,3,14,13,148,-170
AM6AXVQRB7521,1,3,14,14,168,-177
AM6AXVQRB7521,1,3,14,15,149,-189
AO3OC865OLY0U,1,3,15,1,126,-193
AO3OC865OLY0U,1,3,15,2,146,-181
AO3OC865OLY0U,1,3,15,3,124,-173
AO3OC865OLY0U,1,3,15,4,135,-156
AO3OC865OLY0U,1,3,15,5,153,-161
AO3OC865OLY0U,1,3,15,6,159,-143
AO3OC865OLY0U,1,3,15,7,169,-127
AO3OC865OLY0U,1,3,15,8,177,-107
AO3OC865OLY0U,1,3,15,9,181,-90
AO3OC865OLY0U,1,3,15,10,184,-71
AO3OC865OLY0U,1,3,15,11,165,-68
AO3OC865OLY0U,1,3,15,12,161,-85
AO3OC865OLY0U,1,3,15,13,157,-102
AO3OC865OLY0U,1,3,15,14,149,-118
AO3OC865OLY0U,1,3,15,15,141,-134
A2PBNGC22VWUL4,1,3,16,1,126,-190
A2PBNGC22VWUL4,1,3,16,2,134,-168
A2PBNGC22VWUL4,1,3,16,3,147,-178
A2PBNGC22VWUL4,1,3,16,4,147,-155
A2PBNGC22VWUL4,1,3,16,5,162,-166
A2PBNGC22VWUL4,1,3,16,6,154,-144
A2PBNGC22VWUL4,1,3,16,7,173,-152
A2PBNGC22VWUL4,1,3,16,8,169,-127
A2PBNGC22VWUL4,1,3,16,9,182,-136
A2PBNGC22VWUL4,1,3,16,10,177,-112
A2PBNGC22VWUL4,1,3,16,11,194,-119
A2PBNGC22VWUL4,1,3,16,12,189,-96
A2PBNGC22VWUL4,1,3,16,13,205,-103
A2PBNGC22VWUL4,1,3,16,14,197,-76
A2PBNGC22VWUL4,1,3,16,15,214,-86
A3OK5CEFMI52KM,1,3,17,1,171,-72
A3OK5CEFMI52KM,1,3,17,2,193,-81
A3OK5CEFMI52KM,1,3,17,3,160,-93
A3OK5CEFMI52KM,1,3,17,4,178,-106
A3OK5CEFMI52KM,1,3,17,5,152,-111
A3OK5CEFMI52KM,1,3,17,6,171,-125
A3OK5CEFMI52KM,1,3,17,7,142,-132
A3OK5CEFMI52KM,1,3,17,8,164,-144
A3OK5CEFMI52KM,1,3,17,9,129,-151
A3OK5CEFMI52KM,1,3,17,10,148,-164
A3OK5CEFMI52KM,1,3,17,11,121,-167
A3OK5CEFMI52KM,1,3,17,12,138,-178
A3OK5CEFMI52KM,1,3,17,13,112,-183
A3OK5CEFMI52KM,1,3,17,14,131,-195
A3OK5CEFMI52KM,1,3,17,15,110,-207
A6ZOG693ZCNDU,1,3,18,1,127,-206
A6ZOG693ZCNDU,1,3,18,2,143,-206
A6ZOG693ZCNDU,1,3,18,3,155,-194
A6ZOG693ZCNDU,1,3,18,4,167,-181
A6ZOG693ZCNDU,1,3,18,5,178,-170
A6ZOG693ZCNDU,1,3,18,6,189,-152
A6ZOG693ZCNDU,1,3,18,7,131,-190
A6ZOG693ZCNDU,1,3,18,8,142,-181
A6ZOG693ZCNDU,1,3,18,9,150,-171
A6ZOG693ZCNDU,1,3,18,10,161,-160
A6ZOG693ZCNDU,1,3,18,11,170,-149
A6ZOG693ZCNDU,1,3,18,12,177,-137
A6ZOG693ZCNDU,1,3,18,13,199,-137
A6ZOG693ZCNDU,1,3,18,14,185,-127
A6ZOG693ZCNDU,1,3,18,15,205,-123
A5MB80K8KCW0D,1,3,19,1,112,-203
A5MB80K8KCW0D,1,3,19,2,134,-206
A5MB80K8KCW0D,1,3,19,3,125,-211
A5MB80K8KCW0D,1,3,19,4,141,-199
A5MB80K8KCW0D,1,3,19,5,150,-189
A5MB80K8KCW0D,1,3,19,6,156,-183
A5MB80K8KCW0D,1,3,19,7,145,-174
A5MB80K8KCW0D,1,3,19,8,135,-183
A5MB80K8KCW0D,1,3,19,9,126,-194
A5MB80K8KCW0D,1,3,19,10,110,-218
A5MB80K8KCW0D,1,3,19,11,153,-162
A5MB80K8KCW0D,1,3,19,12,162,-173
A5MB80K8KCW0D,1,3,19,13,174,-164
A5MB80K8KCW0D,1,3,19,14,161,-155
A5MB80K8KCW0D,1,3,19,15,175,-152
A2179VLITZ8QHP,1,3,20,1,155,-132
A2179VLITZ8QHP,1,3,20,2,159,-142
A2179VLITZ8QHP,1,3,20,3,153,-156
A2179VLITZ8QHP,1,3,20,4,133,-162
A2179VLITZ8QHP,1,3,20,5,145,-146
A2179VLITZ8QHP,1,3,20,6,144,-174
A2179VLITZ8QHP,1,3,20,7,133,-188
A2179VLITZ8QHP,1,3,20,8,115,-174
A2179VLITZ8QHP,1,3,20,9,128,-177
A2179VLITZ8QHP,1,3,20,10,116,-204
A2179VLITZ8QHP,1,3,20,11,108,-190
A2179VLITZ8QHP,1,3,20,12,120,-192
A2179VLITZ8QHP,1,3,20,13,100,-203
A2179VLITZ8QHP,1,3,20,14,94,-214
A2179VLITZ8QHP,1,3,20,15,106,-224
base1_4,1,4,1,1,145.79,-118.67
base1_4,1,4,1,2,246.67,-74.46
base1_4,1,4,1,3,144.74,88.74
base1_4,1,4,1,4,6.63,-176.16
base1_4,1,4,1,5,193.69,1.94
base1_4,1,4,1,6,43.64,54.99
base1_4,1,4,1,7,15.8,52.81
base1_4,1,4,1,8,-29.44,-191.71
base1_4,1,4,1,9,87.9,143.12
base1_4,1,4,1,10,15.03,-153.45
base1_4,1,4,1,11,134.67,176.86
base1_4,1,4,1,12,4.06,-59.92
base1_4,1,4,1,13,59.24,147.96
base1_4,1,4,1,14,200.41,91.91
base1_4,1,4,1,15,-0.47,1.21
A1NYH6FD37TIU0,1,4,2,1,252,-74
A1NYH6FD37TIU0,1,4,2,2,133,-106
A1NYH6FD37TIU0,1,4,2,3,168,-28
A1NYH6FD37TIU0,1,4,2,4,211,42
A1NYH6FD37TIU0,1,4,2,5,130,107
A1NYH6FD37TIU0,1,4,2,6,49,61
A1NYH6FD37TIU0,1,4,2,7,78,-21
A1NYH6FD37TIU0,1,4,2,8,-4,-12
A1NYH6FD37TIU0,1,4,2,9,21,-110
A1NYH6FD37TIU0,1,4,2,10,-54,-148
A1NYH6FD37TIU0,1,4,2,11,-17,-235
A1NYH6FD37TIU0,1,4,2,12,-90,-229
A1NYH6FD37TIU0,1,4,2,13,-157,-70
A1NYH6FD37TIU0,1,4,2,14,-120,31
A1NYH6FD37TIU0,1,4,2,15,-18,160
A2F71CXYCHJBPS,1,4,3,1,-105,-199
A2F71CXYCHJBPS,1,4,3,2,-44,-233
A2F71CXYCHJBPS,1,4,3,3,243,-98
A2F71CXYCHJBPS,1,4,3,4,-187,-32
A2F71CXYCHJBPS,1,4,3,5,-81,-92
A2F71CXYCHJBPS,1,4,3,6,37,-116
A2F71CXYCHJBPS,1,4,3,7,-160,159
A2F71CXYCHJBPS,1,4,3,8,-99,80
A2F71CXYCHJBPS,1,4,3,9,27,28
A2F71CXYCHJBPS,1,4,3,10,158,66
A2F71CXYCHJBPS,1,4,3,11,84,152
A2F71CXYCHJBPS,1,4,3,12,5,214
A2F71CXYCHJBPS,1,4,3,13,-38,137
A2F71CXYCHJBPS,1,4,3,14,94,-14
A2F71CXYCHJBPS,1,4,3,15,-73,-3
A13L909UK1KXAC,1,4,4,1,234,-96
A13L909UK1KXAC,1,4,4,2,162,80
A13L909UK1KXAC,1,4,4,3,78,135
A13L909UK1KXAC,1,4,4,4,-24,180
A13L909UK1KXAC,1,4,4,5,-44,99
A13L909UK1KXAC,1,4,4,6,68,8
A13L909UK1KXAC,1,4,4,7,152,-31
A13L909UK1KXAC,1,4,4,8,-161,120
A13L909UK1KXAC,1,4,4,9,-81,30
A13L909UK1KXAC,1,4,4,10,-60,-39
A13L909UK1KXAC,1,4,4,11,-174,-73
A13L909UK1KXAC,1,4,4,12,-73,-104
A13L909UK1KXAC,1,4,4,13,38,-142
A13L909UK1KXAC,1,4,4,14,-106,-209
A13L909UK1KXAC,1,4,4,15,-34,-238
A3ROYUO9LWA22S,1,4,5,1,140,-50
A3ROYUO9LWA22S,1,4,5,2,192,-70
A3ROYUO9LWA22S,1,4,5,3,141,12
A3ROYUO9LWA22S,1,4,5,4,158,44
A3ROYUO9LWA22S,1,4,5,5,182,67
A3ROYUO9LWA22S,1,4,5,6,-105,-228
A3ROYUO9LWA22S,1,4,5,7,-85,-176
A3ROYUO9LWA22S,1,4,5,8,-75,-124
A3ROYUO9LWA22S,1,4,5,9,-80,-88
A3ROYUO9LWA22S,1,4,5,10,-91,-58
A3ROYUO9LWA22S,1,4,5,11,-95,-24
A3ROYUO9LWA22S,1,4,5,12,-61,16
A3ROYUO9LWA22S,1,4,5,13,-32,74
A3ROYUO9LWA22S,1,4,5,14,-18,107
A3ROYUO9LWA22S,1,4,5,15,-204,51
A1J5ZL64PP47CR,1,4,6,1,-118,90
A1J5ZL64PP47CR,1,4,6,2,-135,-12
A1J5ZL64PP47CR,1,4,6,3,-100,-129
A1J5ZL64PP47CR,1,4,6,4,0,-158
A1J5ZL64PP47CR,1,4,6,5,108,-122
A1J5ZL64PP47CR,1,4,6,6,-11,-58
A1J5ZL64PP47CR,1,4,6,7,107,3
A1J5ZL64PP47CR,1,4,6,8,132,90
A1J5ZL64PP47CR,1,4,6,9,10,53
A1J5ZL64PP47CR,1,4,6,10,-27,171
A1J5ZL64PP47CR,1,4,6,11,-132,195
A1J5ZL64PP47CR,1,4,6,12,103,191
A1J5ZL64PP47CR,1,4,6,13,207,10
A1J5ZL64PP47CR,1,4,6,14,86,-197
A1J5ZL64PP47CR,1,4,6,15,-57,-188
A21QMMJHOSG779,1,4,7,1,-105,-207
A21QMMJHOSG779,1,4,7,2,-108,-119
A21QMMJHOSG779,1,4,7,3,-123,-24
A21QMMJHOSG779,1,4,7,4,-133,108
A21QMMJHOSG779,1,4,7,5,1,157
A21QMMJHOSG779,1,4,7,6,90,-19
A21QMMJHOSG779,1,4,7,7,0,-50
A21QMMJHOSG779,1,4,7,8,-5,-199
A21QMMJHOSG779,1,4,7,9,90,-104
A21QMMJHOSG779,1,4,7,10,110,72
A21QMMJHOSG779,1,4,7,11,-58,10
A21QMMJHOSG779,1,4,7,12,133,154
A21QMMJHOSG779,1,4,7,13,170,27
A21QMMJHOSG779,1,4,7,14,-73,177
A21QMMJHOSG779,1,4,7,15,27,225
A3ODF7V44YBM4T,1,4,8,1,-70,-201
A3ODF7V44YBM4T,1,4,8,2,31,-181
A3ODF7V44YBM4T,1,4,8,3,98,-130
A3ODF7V44YBM4T,1,4,8,4,153,-48
A3ODF7V44YBM4T,1,4,8,5,-151,-114
A3ODF7V44YBM4T,1,4,8,6,-40,-82
A3ODF7V44YBM4T,1,4,8,7,-62,23
A3ODF7V44YBM4T,1,4,8,8,75,22
A3ODF7V44YBM4T,1,4,8,9,89,100
A3ODF7V44YBM4T,1,4,8,10,1,183
A3ODF7V44YBM4T,1,4,8,11,170,78
A3ODF7V44YBM4T,1,4,8,12,-158,77
A3ODF7V44YBM4T,1,4,8,13,-121,-23
A3ODF7V44YBM4T,1,4,8,14,-58,99
A3ODF7V44YBM4T,1,4,8,15,91,185
AIA739JBIZX1X,1,4,9,1,-157,-70
AIA739JBIZX1X,1,4,9,2,-127,-127
AIA739JBIZX1X,1,4,9,3,-85,-170
AIA739JBIZX1X,1,4,9,4,-23,-215
AIA739JBIZX1X,1,4,9,5,18,-190
AIA739JBIZX1X,1,4,9,6,-151,46
AIA739JBIZX1X,1,4,9,7,-104,-12
AIA739JBIZX1X,1,4,9,8,55,-146
AIA739JBIZX1X,1,4,9,9,-56,-69
AIA739JBIZX1X,1,4,9,10,158,-74
AIA739JBIZX1X,1,4,9,11,127,-13
AIA739JBIZX1X,1,4,9,12,18,189
AIA739JBIZX1X,1,4,9,13,-83,144
AIA739JBIZX1X,1,4,9,14,77,167
AIA739JBIZX1X,1,4,9,15,-48,171
A1FI50UYJVX3OF,1,4,10,1,165,-101
A1FI50UYJVX3OF,1,4,10,2,157,-69
A1FI50UYJVX3OF,1,4,10,3,4,-163
A1FI50UYJVX3OF,1,4,10,4,-59,-158
A1FI50UYJVX3OF,1,4,10,5,-84,-149
A1FI50UYJVX3OF,1,4,10,6,-96,-119
A1FI50UYJVX3OF,1,4,10,7,-79,-99
A1FI50UYJVX3OF,1,4,10,8,-45,-53
A1FI50UYJVX3OF,1,4,10,9,-28,-40
A1FI50UYJVX3OF,1,4,10,10,-5,2
A1FI50UYJVX3OF,1,4,10,11,0,38
A1FI50UYJVX3OF,1,4,10,12,-14,63
A1FI50UYJVX3OF,1,4,10,13,80,93
A1FI50UYJVX3OF,1,4,10,14,109,154
A1FI50UYJVX3OF,1,4,10,15,-61,89
A3HPDM2PNR49MH,1,4,11,1,-5,-163
A3HPDM2PNR49MH,1,4,11,2,-46,-163
A3HPDM2PNR49MH,1,4,11,3,-61,-134
A3HPDM2PNR49MH,1,4,11,4,-66,-97
